Dimensions;Vertices;Edge probability;Connectivity prob.;Edges;Expected value of edge count;Average degree;Expected value of degree;Density;Average density;Average path length;Grouping factor;
2;50;0.180000000;1.000000000;292.360000000;124.689812421;11.694400000;4.987592497;0.238661224;0.101787602;2.489600000;51.967200000;
2;50;0.190000000;1.000000000;301.680000000;138.929081123;12.067200000;5.557163245;0.246269388;0.113411495;2.423902041;55.267200000;
2;50;0.200000000;1.000000000;324.520000000;153.938040026;12.980800000;6.157521601;0.264914286;0.125663706;2.432293878;65.239200000;
2;50;0.210000000;1.000000000;334.920000000;169.716689129;13.396800000;6.788667565;0.273404082;0.138544236;2.212048980;69.571200000;
2;50;0.220000000;1.000000000;347.160000000;186.265028431;13.886400000;7.450601137;0.283395918;0.152053084;2.344489796;74.527200000;
2;50;0.230000000;1.000000000;363.840000000;203.583057934;14.553600000;8.143322317;0.297012245;0.166190251;2.420995918;83.308800000;
2;50;0.240000000;1.000000000;381.040000000;221.670777637;15.241600000;8.866831105;0.311053061;0.180955737;2.190400000;91.262400000;
2;50;0.250000000;1.000000000;395.240000000;240.528187540;15.809600000;9.621127502;0.322644898;0.196349541;2.196865306;96.420000000;
2;50;0.260000000;1.000000000;409.000000000;260.155287644;16.360000000;10.406211506;0.333877551;0.212371663;2.182661224;102.928800000;
2;50;0.270000000;1.000000000;421.280000000;280.552077947;16.851200000;11.222083118;0.343902041;0.229022104;2.092604082;109.946400000;
2;50;0.280000000;1.000000000;443.360000000;301.718558451;17.734400000;12.068742338;0.361926531;0.246300864;2.095085714;124.092000000;
2;50;0.290000000;1.000000000;450.800000000;323.654729154;18.032000000;12.946189166;0.368000000;0.264207942;2.051951020;127.012800000;
2;50;0.300000000;1.000000000;472.800000000;346.360590058;18.912000000;13.854423602;0.385959184;0.282743339;2.009371429;140.287200000;
2;50;0.310000000;1.000000000;490.160000000;369.836141162;19.606400000;14.793445646;0.400130612;0.301907054;1.927640816;154.293600000;
2;50;0.320000000;1.000000000;483.800000000;394.081382466;19.352000000;15.763255299;0.394938776;0.321699088;1.918889796;148.209600000;
2;50;0.330000000;1.000000000;507.800000000;419.096313971;20.312000000;16.763852559;0.414530612;0.342119440;1.788636735;165.717600000;
2;50;0.340000000;1.000000000;523.400000000;444.880935675;20.936000000;17.795237427;0.427265306;0.363168111;1.848979592;177.024000000;
2;50;0.350000000;1.000000000;534.160000000;471.435247579;21.366400000;18.857409903;0.436048980;0.384845100;1.823412245;184.372800000;
2;50;0.360000000;1.000000000;540.840000000;498.759249684;21.633600000;19.950369987;0.441502041;0.407150408;1.791967347;187.128000000;
2;50;0.370000000;1.000000000;557.600000000;526.852941989;22.304000000;21.074117680;0.455183673;0.430084034;1.786514286;199.476000000;
2;50;0.380000000;1.000000000;558.960000000;555.716324493;22.358400000;22.228652980;0.456293878;0.453645979;1.710824490;198.751200000;
2;50;0.390000000;1.000000000;573.400000000;585.349397198;22.936000000;23.413975888;0.468081633;0.477836243;1.782955102;212.589600000;
2;50;0.400000000;1.000000000;604.360000000;615.752160104;24.174400000;24.630086404;0.493355102;0.502654825;1.684734694;236.848800000;
2;50;0.410000000;1.000000000;600.640000000;646.924613209;24.025600000;25.876984528;0.490318367;0.528101725;1.659787755;231.465600000;
2;50;0.420000000;1.000000000;631.560000000;678.866756514;25.262400000;27.154670261;0.515559184;0.554176944;1.612995918;262.980000000;
2;50;0.430000000;1.000000000;631.880000000;711.578590020;25.275200000;28.463143601;0.515820408;0.580880482;1.604244898;259.831200000;
2;50;0.440000000;1.000000000;646.720000000;745.060113725;25.868800000;29.802404549;0.527934694;0.608212338;1.604702041;274.528800000;
2;50;0.450000000;1.000000000;653.160000000;779.311327631;26.126400000;31.172453105;0.533191837;0.636172512;1.566236735;278.719200000;
2;50;0.460000000;1.000000000;684.560000000;814.332231737;27.382400000;32.573289269;0.558824490;0.664761005;1.525093878;311.937600000;
2;50;0.470000000;1.000000000;678.800000000;850.122826043;27.152000000;34.004913042;0.554122449;0.693977817;1.539820408;301.154400000;
2;50;0.480000000;1.000000000;687.520000000;886.683110549;27.500800000;35.467324422;0.561240816;0.723822947;1.528751020;310.706400000;
2;50;0.490000000;1.000000000;704.600000000;924.013085255;28.184000000;36.960523410;0.575183673;0.754296396;1.475853061;328.387200000;
2;60;0.010000000;0.000000000;25.800000000;0.556061900;0.860000000;0.018535397;0.014576271;0.000314159;0.017242938;0.330000000;
2;60;0.020000000;0.000000000;48.320000000;2.224247599;1.610666667;0.074141587;0.027299435;0.001256637;0.041830508;1.032000000;
2;60;0.030000000;0.000000000;74.160000000;5.004557097;2.472000000;0.166818570;0.041898305;0.002827433;0.094937853;2.234000000;
2;60;0.040000000;0.040000000;102.040000000;8.896990395;3.401333333;0.296566346;0.057649718;0.005026548;0.194824859;4.548000000;
2;60;0.050000000;0.280000000;123.000000000;13.901547492;4.100000000;0.463384916;0.069491525;0.007853982;0.390644068;6.106000000;
2;60;0.060000000;0.640000000;144.520000000;20.018228389;4.817333333;0.667274280;0.081649718;0.011309734;0.544655367;8.480000000;
2;60;0.070000000;0.880000000;169.120000000;27.247033085;5.637333333;0.908234436;0.095548023;0.015393804;0.949604520;11.488000000;
2;60;0.080000000;0.920000000;196.440000000;35.587961580;6.548000000;1.186265386;0.110983051;0.020106193;1.214327684;16.022000000;
2;60;0.090000000;0.880000000;215.040000000;45.041013875;7.168000000;1.501367129;0.121491525;0.025446900;1.660971751;19.226000000;
2;60;0.100000000;1.000000000;240.120000000;55.606189969;8.004000000;1.853539666;0.135661017;0.031415927;1.957039548;23.926000000;
2;60;0.110000000;0.960000000;266.480000000;67.283489862;8.882666667;2.242782995;0.150553672;0.038013271;2.175502825;30.338000000;
2;60;0.120000000;0.960000000;284.640000000;80.072913555;9.488000000;2.669097118;0.160813559;0.045238934;2.544564972;34.024000000;
2;60;0.130000000;0.960000000;311.360000000;93.974461047;10.378666667;3.132482035;0.175909605;0.053092916;3.042169492;40.716000000;
2;60;0.140000000;1.000000000;337.000000000;108.988132338;11.233333333;3.632937745;0.190395480;0.061575216;2.730689266;48.142000000;
2;60;0.150000000;1.000000000;351.120000000;125.113927429;11.704000000;4.170464248;0.198372881;0.070685835;2.709288136;52.062000000;
2;60;0.160000000;1.000000000;373.240000000;142.351846319;12.441333333;4.745061544;0.210870056;0.080424772;2.873197740;58.218000000;
2;60;0.170000000;1.000000000;398.040000000;160.701889009;13.268000000;5.356729634;0.224881356;0.090792028;2.694079096;66.416000000;
2;60;0.180000000;1.000000000;420.240000000;180.164055498;14.008000000;6.005468517;0.237423729;0.101787602;2.566485876;76.228000000;
2;60;0.190000000;1.000000000;438.560000000;200.738345786;14.618666667;6.691278193;0.247774011;0.113411495;2.584564972;81.040000000;
2;60;0.200000000;1.000000000;463.000000000;222.424759874;15.433333333;7.414158662;0.261581921;0.125663706;2.512723164;91.436000000;
2;60;0.210000000;1.000000000;491.280000000;245.223297761;16.376000000;8.174109925;0.277559322;0.138544236;2.431932203;104.564000000;
2;60;0.220000000;1.000000000;503.360000000;269.133959448;16.778666667;8.971131982;0.284384181;0.152053084;2.322621469;109.386000000;
2;60;0.230000000;1.000000000;533.880000000;294.156744934;17.796000000;9.805224831;0.301627119;0.166190251;2.364429379;123.832000000;
2;60;0.240000000;1.000000000;551.000000000;320.291654219;18.366666667;10.676388474;0.311299435;0.180955737;2.243548023;130.762000000;
2;60;0.250000000;1.000000000;568.760000000;347.538687303;18.958666667;11.584622910;0.321333333;0.196349541;2.313672316;139.310000000;
2;60;0.260000000;1.000000000;591.640000000;375.897844187;19.721333333;12.529928140;0.334259887;0.212371663;2.138169492;153.606000000;
2;60;0.270000000;1.000000000;602.640000000;405.369124871;20.088000000;13.512304162;0.340474576;0.229022104;2.204903955;157.326000000;
2;60;0.280000000;1.000000000;646.880000000;435.952529353;21.562666667;14.531750978;0.365468927;0.246300864;2.027163842;183.876000000;
2;60;0.290000000;1.000000000;644.640000000;467.648057635;21.488000000;15.588268588;0.364203390;0.264207942;2.026621469;182.436000000;
2;60;0.300000000;1.000000000;686.840000000;500.455709717;22.894666667;16.681856991;0.388045198;0.282743339;1.978757062;209.192000000;
2;60;0.310000000;1.000000000;705.680000000;534.375485598;23.522666667;17.812516187;0.398689266;0.301907054;2.016180791;220.992000000;
2;60;0.320000000;1.000000000;725.080000000;569.407385278;24.169333333;18.980246176;0.409649718;0.321699088;1.978666667;233.840000000;
2;60;0.330000000;1.000000000;729.400000000;605.551408757;24.313333333;20.185046959;0.412090395;0.342119440;1.898282486;237.622000000;
2;60;0.340000000;1.000000000;745.840000000;642.807556036;24.861333333;21.426918535;0.421378531;0.363168111;1.891774011;246.050000000;
2;60;0.350000000;1.000000000;779.240000000;681.175827115;25.974666667;22.705860904;0.440248588;0.384845100;1.838824859;272.696000000;
2;60;0.360000000;1.000000000;809.920000000;720.656221992;26.997333333;24.021874066;0.457581921;0.407150408;1.797536723;295.144000000;
2;60;0.370000000;1.000000000;800.400000000;761.248740669;26.680000000;25.374958022;0.452203390;0.430084034;1.796248588;286.406000000;
2;60;0.380000000;1.000000000;830.480000000;802.953383146;27.682666667;26.765112772;0.469197740;0.453645979;1.753694915;309.924000000;
2;60;0.390000000;1.000000000;831.680000000;845.770149421;27.722666667;28.192338314;0.469875706;0.477836243;1.751457627;310.398000000;
2;60;0.400000000;1.000000000;855.440000000;889.699039497;28.514666667;29.656634650;0.483299435;0.502654825;1.716338983;328.154000000;
2;60;0.410000000;1.000000000;888.280000000;934.740053371;29.609333333;31.158001779;0.501853107;0.528101725;1.655141243;358.542000000;
2;60;0.420000000;1.000000000;898.760000000;980.893191045;29.958666667;32.696439702;0.507774011;0.554176944;1.632542373;365.542000000;
2;60;0.430000000;1.000000000;913.880000000;1028.158452518;30.462666667;34.271948417;0.516316384;0.580880482;1.611774011;376.656000000;
2;60;0.440000000;1.000000000;926.560000000;1076.535837791;30.885333333;35.884527926;0.523480226;0.608212338;1.601694915;392.608000000;
2;60;0.450000000;1.000000000;959.880000000;1126.025346863;31.996000000;37.534178229;0.542305085;0.636172512;1.581830508;421.814000000;
2;60;0.460000000;1.000000000;965.040000000;1176.626979734;32.168000000;39.220899324;0.545220339;0.664761005;1.575887006;425.518000000;
2;60;0.470000000;1.000000000;981.600000000;1228.340736405;32.720000000;40.944691214;0.554576271;0.693977817;1.530824859;438.988000000;
2;60;0.480000000;1.000000000;982.360000000;1281.166616875;32.745333333;42.705553896;0.555005650;0.723822947;1.544994350;443.072000000;
2;60;0.490000000;1.000000000;999.760000000;1335.104621145;33.325333333;44.503487371;0.564836158;0.754296396;1.526937853;461.782000000;
2;70;0.010000000;0.000000000;35.280000000;0.758694626;1.008000000;0.021676989;0.014608696;0.000314159;0.018302277;0.396000000;
2;70;0.020000000;0.000000000;71.560000000;3.034778503;2.044571429;0.086707957;0.029631470;0.001256637;0.052124224;1.637142857;
2;70;0.030000000;0.040000000;100.160000000;6.828251633;2.861714286;0.195092904;0.041474120;0.002827433;0.103966874;2.924571429;
2;70;0.040000000;0.120000000;132.760000000;12.139114013;3.793142857;0.346831829;0.054973085;0.005026548;0.268968944;5.122285714;
2;70;0.050000000;0.520000000;168.040000000;18.967365646;4.801142857;0.541924733;0.069581781;0.007853982;0.459710145;8.727428571;
2;70;0.060000000;0.680000000;197.920000000;27.313006530;5.654857143;0.780371615;0.081954451;0.011309734;0.785921325;11.535428571;
2;70;0.070000000;0.960000000;239.160000000;37.176036666;6.833142857;1.062172476;0.099031056;0.015393804;1.232149068;17.787428571;
2;70;0.080000000;1.000000000;265.720000000;48.556456054;7.592000000;1.387327316;0.110028986;0.020106193;1.742078675;21.505714286;
2;70;0.090000000;0.960000000;302.200000000;61.454264693;8.634285714;1.755836134;0.125134576;0.025446900;1.811594203;28.093714286;
2;70;0.100000000;0.960000000;328.720000000;75.869462584;9.392000000;2.167698931;0.136115942;0.031415927;2.570915114;33.200571429;
2;70;0.110000000;1.000000000;363.080000000;91.802049727;10.373714286;2.622915706;0.150343685;0.038013271;2.686111801;40.678285714;
2;70;0.120000000;1.000000000;393.280000000;109.252026121;11.236571429;3.121486461;0.162848861;0.045238934;3.038939959;46.938857143;
2;70;0.130000000;1.000000000;431.560000000;128.219391767;12.330285714;3.663411193;0.178699793;0.053092916;3.026782609;58.848000000;
2;70;0.140000000;1.000000000;459.400000000;148.704146665;13.125714286;4.248689905;0.190227743;0.061575216;2.873474120;67.489714286;
2;70;0.150000000;1.000000000;476.600000000;170.706290814;13.617142857;4.877322595;0.197349896;0.070685835;2.945971014;70.851428571;
2;70;0.160000000;1.000000000;520.840000000;194.225824216;14.881142857;5.549309263;0.215668737;0.080424772;2.687254658;86.034857143;
2;70;0.170000000;1.000000000;548.720000000;219.262746868;15.677714286;6.264649911;0.227213251;0.090792028;2.703768116;95.091428571;
2;70;0.180000000;1.000000000;581.400000000;245.817058773;16.611428571;7.023344536;0.240745342;0.101787602;2.593656315;105.414857143;
2;70;0.190000000;1.000000000;602.560000000;273.888759929;17.216000000;7.825393141;0.249507246;0.113411495;2.676952381;115.402285714;
2;70;0.200000000;1.000000000;642.040000000;303.477850337;18.344000000;8.670795724;0.265855072;0.125663706;2.658766046;132.536571429;
2;70;0.210000000;1.000000000;677.200000000;334.584329996;19.348571429;9.559552286;0.280414079;0.138544236;2.455354037;146.981142857;
2;70;0.220000000;1.000000000;693.760000000;367.208198907;19.821714286;10.491662826;0.287271222;0.152053084;2.478906832;152.160000000;
2;70;0.230000000;1.000000000;717.320000000;401.349457070;20.494857143;11.467127345;0.297026915;0.166190251;2.409805383;163.736571429;
2;70;0.240000000;1.000000000;749.360000000;437.008104485;21.410285714;12.485945842;0.310293996;0.180955737;2.317863354;179.628000000;
2;70;0.250000000;1.000000000;775.920000000;474.184141151;22.169142857;13.548118319;0.321291925;0.196349541;2.294641822;191.036571429;
2;70;0.260000000;1.000000000;798.600000000;512.877567069;22.817142857;14.653644773;0.330683230;0.212371663;2.198741201;204.159428571;
2;70;0.270000000;1.000000000;832.240000000;553.088382239;23.778285714;15.802525207;0.344612836;0.229022104;2.191436853;224.141142857;
2;70;0.280000000;1.000000000;869.560000000;594.816586660;24.844571429;16.994759619;0.360066253;0.246300864;2.105556936;245.705142857;
2;70;0.290000000;1.000000000;894.000000000;638.062180333;25.542857143;18.230348010;0.370186335;0.264207942;2.076405797;258.665142857;
2;70;0.300000000;1.000000000;915.520000000;682.825163258;26.157714286;19.509290379;0.379097308;0.282743339;2.070194617;272.273142857;
2;70;0.310000000;1.000000000;941.080000000;729.105535434;26.888000000;20.831586727;0.389681159;0.301907054;2.069018634;284.876571429;
2;70;0.320000000;1.000000000;982.320000000;776.903296862;28.066285714;22.197237053;0.406757764;0.321699088;1.972405797;311.631428571;
2;70;0.330000000;1.000000000;1011.080000000;826.218447542;28.888000000;23.606241358;0.418666667;0.342119440;1.922799172;337.613142857;
2;70;0.340000000;1.000000000;1014.280000000;877.050987473;28.979428571;25.058599642;0.419991718;0.363168111;1.863155280;336.053142857;
2;70;0.350000000;1.000000000;1044.160000000;929.400916656;29.833142857;26.554311904;0.432364389;0.384845100;1.859395445;357.498857143;
2;70;0.360000000;1.000000000;1061.880000000;983.268235091;30.339428571;28.093378145;0.439701863;0.407150408;1.849142857;369.205714286;
2;70;0.370000000;1.000000000;1106.160000000;1038.652942778;31.604571429;29.675798365;0.458037267;0.430084034;1.768447205;410.782285714;
2;70;0.380000000;1.000000000;1138.200000000;1095.555039716;32.520000000;31.301572563;0.471304348;0.453645979;1.743917184;425.115428571;
2;70;0.390000000;1.000000000;1149.600000000;1153.974525906;32.845714286;32.970700740;0.476024845;0.477836243;1.745573499;439.213714286;
2;70;0.400000000;1.000000000;1153.280000000;1213.911401347;32.950857143;34.683182896;0.477548654;0.502654825;1.738981366;438.689142857;
2;70;0.410000000;1.000000000;1173.760000000;1275.365666040;33.536000000;36.439019030;0.486028986;0.528101725;1.719850932;451.674857143;
2;70;0.420000000;1.000000000;1199.000000000;1338.337319985;34.257142857;38.238209142;0.496480331;0.554176944;1.682600414;475.035428571;
2;70;0.430000000;1.000000000;1231.640000000;1402.826363182;35.189714286;40.080753234;0.509995859;0.580880482;1.665639752;506.178857143;
2;70;0.440000000;1.000000000;1298.640000000;1468.832795630;37.104000000;41.966651304;0.537739130;0.608212338;1.590807453;567.553714286;
2;70;0.450000000;1.000000000;1305.440000000;1536.356617330;37.298285714;43.895903352;0.540554865;0.636172512;1.567254658;573.622285714;
2;70;0.460000000;1.000000000;1319.240000000;1605.397828282;37.692571429;45.868509379;0.546269151;0.664761005;1.579710145;588.102857143;
2;70;0.470000000;1.000000000;1360.720000000;1675.956428485;38.877714286;47.884469385;0.563445135;0.693977817;1.542542443;626.905714286;
2;70;0.480000000;1.000000000;1376.040000000;1748.032417940;39.315428571;49.943783370;0.569788820;0.723822947;1.520447205;643.620000000;
2;70;0.490000000;1.000000000;1406.680000000;1821.625796646;40.190857143;52.046451333;0.582476190;0.754296396;1.496778468;673.745142857;
